i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-47.16;-73.65;-73.65;-73.65;-90.718;-90.718;-100.83;-131.7;-137.12;-137.12;-159.4;-159.4;-165.99;-182.27;-192.03;-196.66;-199.37;-215.32;-227.99;-232.88;-234.39;-235.83;-258.59;-258.59;-258.59;-258.59;-258.99;-267.05;-271.28;-272.64;-272.64;-276.04;-277.06;-277.92;-278.28;-278.91;-279.02;-280.17;-280.63;-280.84;-281.08;-281.38;-282.06;-282.06;-282.33;-282.34;-282.34;-282.48;-282.68;-282.75;-282.87;-282.91;-283.1;-283.1;-283.14;-283.27;-283.27;-283.29;-283.33;-283.34;-283.34;-283.36;-283.38;-283.38;-283.41;-283.42;-283.42;-283.43;-283.45;-283.45;-283.46;-283.46;-283.46;-283.47;-283.47;-283.48;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
93;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-43.256;-48.59;-54.44;-55.242;-59.468;-60.731;-63.634;-69.306;-78.493;-81.295;-92.013;-95.334;-99.963;-106.48;-113.68;-117.43;-138.18;-148.76;-163.43;-163.43;-182.28;-184.89;-207.45;-208;-220.3;-220.3;-220.3;-220.3;-230.7;-234.79;-246.26;-254.47;-254.47;-254.49;-256.28;-261.51;-261.51;-262.32;-271.46;-271.46;-273.16;-276.08;-276.53;-277.71;-278.6;-279.46;-279.46;-280.28;-281.5;-281.5;-281.5;-281.67;-282.02;-282.11;-282.42;-282.42;-282.74;-282.74;-283.02;-283.05;-283.05;-283.08;-283.16;-283.2;-283.24;-283.29;-283.36;-283.36;-283.38;-283.43;-283.43;-283.44;-283.44;-283.44;-283.45;-283.45;-283.46;-283.47;-283.47;-283.47;-283.47;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
94;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-47.445;-58.043;-58.043;-62.753;-68.918;-80.174;-94.381;-106.15;-106.15;-132.16;-144.65;-144.65;-144.65;-150.82;-151.76;-151.76;-152.31;-182.79;-182.79;-182.79;-198.47;-210.15;-211.44;-211.44;-228.07;-228.07;-233.72;-251.54;-251.72;-259.15;-263.55;-263.55;-264.62;-269.74;-269.74;-271.07;-274.34;-274.34;-275.79;-276.67;-276.99;-277.93;-277.94;-279.01;-280.53;-281.32;-282.26;-282.26;-282.41;-282.5;-282.75;-282.93;-283.02;-283.02;-283.06;-283.06;-283.26;-283.26;-283.26;-283.3;-283.34;-283.37;-283.39;-283.39;-283.42;-283.43;-283.44;-283.45;-283.45;-283.47;-283.47;-283.47;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
95;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-49.725;-52.22;-55.812;-64.735;-72.027;-72.027;-73.179;-83.971;-91.007;-101.78;-106.55;-114.2;-118.4;-130.03;-130.03;-138.47;-149.59;-157.44;-178.08;-195.07;-203.57;-206.66;-214.87;-234.47;-237.01;-244.4;-244.4;-244.4;-262.63;-266.62;-266.62;-267.8;-267.8;-268.06;-273.97;-273.97;-273.97;-273.97;-274.23;-276.37;-277.39;-277.52;-279.1;-280.58;-280.89;-280.89;-282.52;-282.52;-282.78;-282.78;-282.78;-282.81;-282.89;-282.97;-283.07;-283.13;-283.13;-283.13;-283.18;-283.26;-283.28;-283.37;-283.39;-283.42;-283.42;-283.42;-283.43;-283.45;-283.45;-283.45;-283.46;-283.46;-283.47;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
96;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-41.632;-49.482;-65.307;-65.307;-73.589;-80.515;-81.155;-81.155;-84.05;-93.281;-103.88;-118.75;-138.06;-141.77;-145.47;-160.62;-163.06;-163.88;-195.8;-195.8;-195.8;-217.08;-217.08;-217.08;-245.55;-245.55;-245.55;-249.42;-249.42;-254.3;-261.41;-263.6;-268.9;-269.95;-269.95;-269.95;-270.69;-271.38;-273.52;-273.52;-274.82;-277.01;-278.8;-278.8;-280.02;-280.02;-280.37;-281.6;-281.6;-281.6;-281.63;-282.43;-282.59;-282.59;-282.98;-282.98;-282.98;-283.02;-283.07;-283.2;-283.2;-283.27;-283.29;-283.29;-283.37;-283.37;-283.38;-283.4;-283.4;-283.42;-283.44;-283.45;-283.45;-283.47;-283.47;-283.47;-283.48;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
97;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-48.052;-51.791;-59.576;-59.576;-70.827;-80.083;-93.328;-93.328;-104.12;-126.7;-126.7;-126.7;-128.8;-142.35;-151.61;-153.61;-161.76;-194.15;-201.31;-203.9;-210.29;-210.9;-222.99;-228.25;-250.39;-251.81;-256.57;-256.66;-264.24;-264.24;-264.44;-267.67;-271.36;-271.36;-273.52;-273.52;-273.81;-275.16;-276.69;-277.74;-277.86;-280.15;-280.15;-280.15;-281.5;-281.76;-282.53;-282.77;-282.79;-282.79;-282.86;-282.98;-283.07;-283.12;-283.16;-283.17;-283.28;-283.32;-283.35;-283.36;-283.36;-283.37;-283.37;-283.39;-283.4;-283.41;-283.41;-283.43;-283.45;-283.46;-283.46;-283.46;-283.47;-283.47;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
98;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-44.274;-52.053;-52.053;-64.111;-68.072;-76.539;-79.632;-84.765;-92.804;-121.13;-121.13;-150.1;-150.1;-150.1;-155.9;-169.52;-169.52;-180.71;-193.31;-193.31;-210.58;-212.17;-212.17;-220.94;-239.6;-241.36;-247.11;-251.72;-252.15;-262.42;-262.42;-262.42;-264.36;-264.36;-270.01;-271.77;-274.03;-274.84;-277.75;-277.87;-280.24;-280.24;-281.56;-281.56;-281.56;-282.09;-282.09;-282.25;-282.43;-282.75;-282.75;-282.75;-282.89;-282.89;-283.09;-283.14;-283.17;-283.23;-283.25;-283.29;-283.29;-283.33;-283.37;-283.38;-283.39;-283.4;-283.42;-283.44;-283.45;-283.45;-283.45;-283.46;-283.47;-283.47;-283.47;-283.47;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
99;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-47.16;-52.098;-56.949;-73.821;-84.323;-84.323;-89.477;-89.477;-91.722;-133.03;-137.41;-137.41;-140.36;-142.26;-170.08;-185.12;-191.26;-195.55;-203.12;-224.53;-230.99;-230.99;-230.99;-230.99;-241.57;-251.79;-254.4;-257.46;-257.79;-263.99;-265.15;-267.54;-269.91;-270.45;-273.56;-275.44;-278.49;-278.49;-279.18;-279.18;-279.26;-279.99;-280.64;-281.57;-281.57;-281.9;-282.08;-282.4;-282.42;-282.74;-282.74;-282.9;-282.9;-282.96;-283.13;-283.23;-283.26;-283.26;-283.3;-283.36;-283.36;-283.36;-283.4;-283.41;-283.42;-283.44;-283.44;-283.44;-283.45;-283.45;-283.46;-283.47;-283.47;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
100;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-45.879;-50.083;-58.443;-69.979;-83.063;-83.063;-83.063;-88.47;-90.87;-96.248;-102.16;-115.09;-123.38;-132.99;-156.28;-156.28;-156.28;-167.96;-204.49;-204.49;-204.56;-222.86;-227.4;-232.85;-232.85;-242.75;-252.82;-259.26;-263.3;-263.3;-263.3;-263.7;-267.32;-268.35;-269.67;-271.57;-274.39;-275.98;-277.1;-278.57;-279.54;-280.56;-280.8;-280.8;-280.8;-281.71;-281.72;-282.33;-282.66;-282.74;-282.77;-282.91;-282.91;-282.96;-283.08;-283.08;-283.17;-283.17;-283.17;-283.25;-283.3;-283.3;-283.37;-283.4;-283.4;-283.41;-283.42;-283.42;-283.44;-283.44;-283.46;-283.46;-283.47;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
101;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-47.475;-48.486;-58.707;-71.429;-79.733;-84.405;-84.405;-87.198;-91.407;-107.87;-123.85;-123.85;-154.16;-154.16;-164.15;-171.98;-185.02;-185.02;-198.75;-204.73;-221.82;-221.84;-231.63;-240.54;-243.01;-247.06;-250.18;-255.49;-255.49;-264.34;-264.34;-267.99;-267.99;-269.37;-275.35;-275.35;-275.35;-276.73;-277.4;-279.62;-279.84;-279.84;-279.85;-280.46;-281.4;-281.97;-281.97;-281.97;-282.45;-282.5;-282.64;-282.65;-282.82;-282.82;-282.9;-283.06;-283.22;-283.22;-283.31;-283.37;-283.37;-283.37;-283.4;-283.41;-283.43;-283.44;-283.44;-283.45;-283.45;-283.46;-283.46;-283.47;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
102;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-44.526;-47.37;-49.323;-57.953;-59.09;-67.754;-73.169;-73.169;-82.811;-101.13;-116;-116;-137.5;-148.47;-168.53;-180.32;-180.32;-184.37;-200.41;-200.41;-200.91;-210.4;-219.68;-233.17;-240.85;-240.85;-244.22;-244.92;-245.46;-258.38;-260.54;-268.17;-271.95;-272.26;-272.26;-272.26;-272.35;-274.7;-275.89;-277.41;-277.41;-278.2;-279.52;-279.67;-279.92;-281.16;-282.33;-282.33;-282.33;-282.45;-282.52;-282.59;-282.61;-282.68;-283.02;-283.04;-283.05;-283.11;-283.22;-283.27;-283.27;-283.3;-283.38;-283.39;-283.39;-283.43;-283.44;-283.44;-283.45;-283.45;-283.46;-283.47;-283.47;-283.47;-283.47;-283.47;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
103;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-46.077;-52.666;-53.295;-65.823;-65.823;-80.8;-81.297;-89.732;-94.725;-97.268;-106.1;-109;-109;-124.13;-128.31;-150.66;-156.97;-161.48;-161.48;-182.34;-182.34;-195.11;-212.84;-213.24;-216.6;-216.66;-225.75;-243.63;-248.03;-248.03;-251.11;-262.82;-262.82;-262.82;-263.38;-265.84;-271.74;-273.24;-277.85;-277.85;-277.85;-279.98;-279.98;-280.59;-280.71;-281.19;-281.37;-281.65;-282.36;-282.44;-282.44;-282.68;-282.69;-282.94;-283.15;-283.15;-283.16;-283.23;-283.25;-283.26;-283.32;-283.33;-283.34;-283.37;-283.39;-283.41;-283.42;-283.43;-283.43;-283.45;-283.45;-283.45;-283.45;-283.46;-283.46;-283.47;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
104;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-54.9;-65.228;-74.194;-76.035;-88.64;-88.64;-89.96;-100.69;-110.82;-123.23;-145.97;-156.91;-156.91;-175.12;-180.68;-188.16;-189.67;-200.56;-212.12;-239.27;-248.06;-248.29;-248.29;-248.72;-248.72;-258.06;-261.47;-265.77;-267.66;-268.49;-273.52;-273.52;-275.15;-278.69;-278.69;-278.69;-278.69;-279.9;-280.69;-280.77;-281.74;-281.78;-281.86;-282.42;-282.44;-282.66;-282.78;-282.97;-283.07;-283.07;-283.21;-283.23;-283.23;-283.25;-283.34;-283.34;-283.35;-283.4;-283.43;-283.43;-283.46;-283.46;-283.46;-283.46;-283.47;-283.47;-283.47;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
105;13.797;283.49;3;1;0.25;75;175;Euclidean(Average);0;-50.888;-54.354;-59.367;-71.149;-74.357;-81.283;-84.29;-99.086;-99.086;-120.25;-139.08;-139.46;-170.71;-170.71;-170.71;-185.73;-194.29;-202.61;-209.61;-222.44;-232.1;-234.32;-239.46;-248.76;-255.07;-261.61;-268.19;-268.19;-268.19;-268.19;-271.69;-273.84;-273.84;-277.15;-277.26;-280.49;-281.04;-281.09;-281.66;-281.75;-281.97;-282.09;-282.55;-282.55;-282.57;-282.81;-282.81;-283;-283.06;-283.08;-283.18;-283.23;-283.23;-283.26;-283.34;-283.34;-283.38;-283.44;-283.44;-283.45;-283.46;-283.46;-283.46;-283.46;-283.47;-283.47;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
106;13.797;283.49;3;1;0.25;150;175;Euclidean(Average);0;-48.905;-59.403;-59.403;-69.163;-69.163;-72.86;-76.758;-78.473;-83;-98.019;-120.51;-123.16;-124.27;-148.39;-168.23;-178.56;-209;-209;-209.75;-224.07;-226.92;-241.51;-241.51;-245.02;-247.07;-257.08;-260.43;-260.43;-263.91;-266.95;-270.85;-271.01;-274.04;-277.28;-277.28;-280.17;-280.17;-280.17;-280.17;-280.85;-280.85;-281.42;-281.5;-282;-282.21;-282.21;-282.57;-282.57;-282.59;-282.62;-282.79;-282.9;-283.02;-283.07;-283.14;-283.24;-283.31;-283.36;-283.36;-283.39;-283.4;-283.42;-283.43;-283.43;-283.44;-283.45;-283.46;-283.46;-283.46;-283.47;-283.47;-283.47;-283.47;-283.48;-283.48;-283.48;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49;-283.49
