-5.4969;-6.6731;-6.4299;-6.678;-6.7155;-7.2408;-7.2666;-7.4625;-7.3838;-7.4676;-7.6869;-8.0947;-8.1219;-8.0776;-8.8204;-8.571;-8.585;-8.1353;-8.7818;-9.2535;-9.3539;-9.4962;-9.4541;-9.2443;-9.6216;-9.5538;-9.37;-9.6366;-9.2651;-8.9664;-10.41;-9.9296;-15.241;-11.456;-13.134;-12.822;-11.21;-10.01;-13.471;-85.006;-13.034;-12.565;-15.429;-13.322;-117.99;-12.323;-117.96;-13.37;-16.537;-16.043;-16.851;-14.08;-12.02;-16.718;-11.068;-15.548;-19.028;-14.93;-17.167;-17.012;-14.158;-14.796;-15.553;-6.9246;-7.1777;-7.4668;-171.76;-171.91;-8.6506;-7.9002;-8.3882;-7.1309;-8.4333;-7.4495;-8.8102;-8.3697;-192.14;-9.5587;-9.7175;-9.2901;-199.79;-9.273;-9.0116;-7.3202;-7.3214;-174.12;-9.6812;-193.64;-9.6351;-8.6048;-8.4166;-9.5113;-7.8007;-8.9983;-204.71;-238.3;-221.96;-158.32;-7.7018;-225.49;-248.46;-247.43;-225.94;-243.63;-231.49;-212.62;-244.14;-246.84;-237.66;-153.86;-197.02;-106.68;-223.85;-245.98;-245.73;-162.4;-9.4462;-9.7904;-9.9413;-7.7991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.4969;-6.6756;-6.4547;-6.6864;-6.7268;-7.2622;-7.2846;-7.4691;-7.3838;-7.4676;-7.7226;-8.0974;-8.1816;-8.0815;-8.8264;-8.6881;-8.664;-8.1601;-8.7939;-9.2874;-9.4071;-9.5176;-9.4709;-9.284;-9.6283;-9.5541;-9.3733;-9.6786;-9.3026;-9.0756;-10.439;-10.387;-15.298;-11.497;-13.39;-12.886;-11.249;-10.086;-13.531;-85.391;-13.145;-12.881;-16.231;-13.411;-118.77;-12.39;-118.48;-13.433;-16.768;-16.861;-16.942;-14.08;-12.521;-16.766;-11.101;-15.647;-19.161;-14.93;-17.172;-17.036;-14.22;-14.96;-15.553;-6.9488;-7.3022;-7.5006;-172.98;-173.5;-8.6996;-8.0131;-8.4146;-7.1517;-8.4333;-7.4495;-8.8793;-8.4436;-192.14;-9.6082;-9.7555;-9.3003;-200.3;-9.3596;-9.1525;-7.389;-7.366;-189.18;-9.7165;-201.39;-9.6584;-8.8084;-8.4467;-9.5113;-7.8827;-8.9983;-211.12;-239.03;-225.48;-175.75;-7.7418;-227.09;-252.09;-247.43;-231.13;-245.26;-236.11;-216.64;-244.14;-247.49;-241.97;-154.63;-197.02;-106.78;-223.85;-247.03;-247.19;-167.03;-9.5106;-9.8961;-10.03;-7.8335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5046;-6.6816;-6.4785;-6.6934;-6.7387;-7.2685;-7.2968;-7.4786;-7.3985;-7.5051;-7.7597;-8.1296;-8.1816;-8.0991;-8.8382;-8.6881;-8.7724;-8.1806;-8.8045;-9.3023;-9.4285;-9.5202;-9.4753;-9.311;-9.6421;-9.5736;-9.3879;-9.6786;-9.3629;-9.1664;-10.607;-10.659;-15.35;-11.568;-13.419;-12.915;-11.291;-10.146;-14.002;-85.391;-13.188;-13.783;-16.304;-13.531;-119.45;-12.439;-119.04;-13.473;-16.821;-19.299;-17.008;-14.931;-12.641;-16.873;-11.101;-15.801;-19.587;-14.957;-17.357;-17.107;-14.241;-14.96;-15.571;-6.9518;-7.3093;-7.5166;-173.45;-174.57;-8.7237;-8.0804;-8.4399;-7.1543;-8.4333;-7.5248;-8.9025;-8.5427;-192.14;-9.6359;-9.7618;-9.3856;-200.41;-9.3942;-9.1804;-7.4077;-7.3887;-193.14;-9.7549;-204.3;-9.6954;-8.9156;-8.47;-9.5113;-8.0048;-8.9983;-212.2;-240.19;-225.48;-183.8;-7.7704;-234.93;-252.09;-247.87;-235.37;-246.33;-237.22;-218.94;-244.14;-249.41;-245.18;-154.63;-210.38;-107.2;-227.32;-247.03;-248.4;-176.83;-9.743;-10.006;-10.204;-7.8335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5111;-6.683;-6.4979;-6.6973;-6.7387;-7.2685;-7.3016;-7.4786;-7.4025;-7.5051;-7.8032;-8.1357;-8.2021;-8.0998;-8.8421;-8.6881;-8.7724;-8.2124;-8.8378;-9.3124;-9.4285;-9.5273;-9.482;-9.339;-9.6503;-9.5736;-9.403;-9.6814;-9.3859;-10.023;-10.718;-10.889;-15.39;-11.6;-13.506;-12.975;-11.335;-10.196;-14.199;-85.391;-13.339;-14.555;-16.429;-13.702;-119.88;-12.472;-119.57;-13.558;-16.858;-19.734;-17.179;-15.066;-13.679;-16.962;-11.101;-15.801;-19.587;-14.957;-17.357;-17.107;-14.268;-14.96;-15.62;-6.9722;-7.4089;-7.5603;-173.45;-174.81;-8.7516;-8.1975;-8.4661;-7.1557;-8.4333;-7.6144;-9.0443;-8.6044;-192.14;-9.6821;-9.7618;-9.4375;-201.87;-9.4095;-9.1804;-7.4187;-7.4429;-198.2;-9.7728;-204.91;-9.7131;-9.0399;-8.4877;-9.6089;-8.119;-9.2665;-216.38;-240.81;-229.65;-199.01;-7.81;-236.59;-252.09;-249.58;-236.57;-248.06;-244.04;-220.09;-246.96;-252.22;-247.01;-155.18;-210.38;-107.32;-230.17;-247.94;-249.87;-191.19;-9.7464;-10.238;-10.615;-7.8335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5152;-6.6848;-6.5002;-6.7052;-6.7482;-7.2781;-7.3215;-7.4852;-7.4044;-7.515;-7.8701;-8.1613;-8.2021;-8.1365;-8.8502;-8.6881;-8.7903;-8.2316;-8.8597;-9.3267;-9.4428;-9.5273;-9.4909;-9.3539;-9.6548;-9.5784;-9.403;-9.6852;-9.3859;-10.191;-10.718;-11.129;-15.414;-11.636;-13.654;-13.128;-11.345;-10.22;-15.054;-85.692;-13.382;-14.878;-16.523;-14.16;-120.06;-12.5;-119.98;-13.565;-17.049;-19.816;-17.234;-15.636;-13.834;-17.238;-11.148;-15.816;-19.787;-15.13;-17.45;-17.222;-14.328;-15.463;-15.638;-7.0505;-7.4326;-7.6165;-174.6;-176.51;-8.8137;-8.1975;-8.6116;-7.1598;-8.4333;-7.6144;-9.1996;-8.6575;-192.14;-9.6821;-9.8298;-9.4375;-201.87;-9.5165;-9.1804;-7.4187;-7.4876;-198.2;-9.788;-204.91;-9.7249;-9.0678;-8.4981;-9.6331;-8.1954;-9.3176;-216.38;-241.77;-229.83;-211.01;-7.8269;-238.86;-253.6;-250.23;-238;-248.78;-246.07;-224.77;-248.55;-252.76;-248.13;-155.18;-210.38;-107.43;-234.3;-250.54;-250.42;-235.83;-9.7791;-10.679;-11.187;-7.8335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5278;-6.6866;-6.5011;-6.72;-6.758;-7.2929;-7.3242;-7.4852;-7.4203;-7.5348;-7.8877;-8.1613;-8.2337;-8.159;-8.8541;-8.721;-8.835;-8.2354;-8.9548;-9.3298;-9.4738;-9.5479;-9.4909;-9.3931;-9.6618;-9.5875;-9.4115;-9.6864;-9.418;-10.247;-10.779;-11.129;-15.439;-11.664;-13.732;-13.167;-11.396;-10.321;-15.147;-85.718;-13.62;-15.669;-16.53;-15.011;-120.43;-12.629;-120.27;-13.636;-17.049;-20.212;-17.267;-15.636;-14.061;-17.248;-11.276;-15.816;-20.251;-15.188;-17.466;-17.298;-14.38;-15.63;-15.693;-7.0604;-7.4658;-7.6165;-175.03;-179.33;-8.8563;-8.2532;-8.6116;-7.1873;-8.4333;-7.6273;-9.2316;-8.6946;-192.14;-9.7302;-9.8361;-9.4924;-204.65;-9.5433;-9.3087;-7.4187;-7.4906;-200.88;-9.8298;-206.29;-9.7592;-9.0678;-8.505;-9.6562;-8.2614;-9.3416;-216.38;-242.6;-229.91;-215.06;-7.9048;-243.16;-253.6;-251.82;-238.06;-248.98;-246.07;-226.63;-249.46;-254.12;-250.51;-156.11;-214.95;-107.64;-239.16;-251.78;-251.12;-244.93;-9.8441;-11.311;-11.411;-7.8472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5278;-6.689;-6.5074;-6.7273;-6.765;-7.2968;-7.3321;-7.4873;-7.4203;-7.5762;-7.8963;-8.1626;-8.2337;-8.1864;-8.8617;-8.7336;-8.8725;-8.2421;-8.9844;-9.343;-9.5015;-9.5479;-9.5051;-9.4572;-9.6618;-9.5875;-9.4115;-9.6943;-9.4509;-10.298;-10.903;-11.204;-15.439;-11.688;-13.809;-13.18;-11.406;-10.482;-15.271;-85.754;-14.638;-16.343;-16.612;-15.229;-120.46;-12.788;-120.86;-13.663;-17.117;-20.212;-17.299;-15.698;-14.061;-17.274;-11.337;-15.856;-20.282;-15.188;-17.537;-17.351;-14.406;-15.933;-15.828;-7.0671;-7.4827;-7.6165;-175.59;-181.58;-8.8808;-8.4398;-8.6232;-7.1998;-8.4721;-7.6956;-9.2864;-8.7567;-193.76;-9.7393;-9.8361;-9.5177;-205.42;-9.5594;-9.3087;-7.4325;-7.4906;-201.24;-9.8536;-206.44;-9.7668;-9.2319;-8.5177;-9.6562;-8.3192;-9.3688;-218.9;-243.97;-232.57;-221.09;-7.9204;-243.16;-254.69;-252.22;-241.12;-250.16;-248.01;-232.84;-251.61;-254.94;-252.85;-156.11;-218.4;-107.78;-239.16;-253.85;-251.79;-249.76;-9.8858;-11.473;-11.439;-7.8472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.534;-6.6899;-6.5212;-6.735;-6.7843;-7.2998;-7.3352;-7.4911;-7.4247;-7.5823;-7.9888;-8.1777;-8.2583;-8.1981;-8.8699;-8.7539;-8.8969;-8.2458;-8.9844;-9.356;-9.5034;-9.553;-9.5086;-9.4572;-9.664;-9.6155;-9.419;-9.7;-9.4573;-10.363;-10.961;-11.282;-15.471;-11.705;-13.86;-13.219;-11.444;-10.695;-15.299;-86.072;-15.392;-16.472;-16.77;-16.389;-121.12;-12.867;-121.4;-13.73;-17.259;-20.254;-17.444;-16.269;-14.061;-17.409;-11.445;-15.878;-20.333;-15.188;-17.566;-17.429;-14.581;-16.095;-15.896;-7.0992;-7.5038;-7.6165;-176.69;-183.11;-8.912;-8.448;-8.6648;-7.2153;-8.5686;-7.7136;-9.3077;-9.0357;-195.8;-9.7598;-9.8642;-9.5213;-206.27;-9.5904;-9.3508;-7.4344;-7.4906;-204.28;-9.8812;-207.28;-9.8218;-9.4229;-8.522;-9.6753;-8.556;-9.3688;-220.38;-243.97;-236.01;-225.83;-7.9598;-245.47;-255.79;-254.35;-242.5;-250.29;-249.37;-234.15;-252.99;-255.7;-254.08;-156.11;-225.33;-108.13;-242.55;-256.83;-253.83;-253.1;-9.9275;-11.614;-11.779;-7.8472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5396;-6.6905;-6.5212;-6.7409;-6.7843;-7.3085;-7.3419;-7.4931;-7.4247;-7.6139;-7.9888;-8.1884;-8.268;-8.2181;-8.8761;-8.7915;-8.9008;-8.3121;-9.0071;-9.356;-9.519;-9.57;-9.5252;-9.4572;-9.6742;-9.6282;-9.4301;-9.7059;-9.4683;-10.41;-11.128;-11.362;-15.543;-11.773;-13.931;-13.288;-11.471;-11;-15.308;-86.207;-15.514;-17.01;-16.779;-17.178;-121.35;-13.437;-121.85;-13.806;-17.472;-20.254;-17.484;-16.683;-14.116;-17.409;-11.445;-15.89;-20.447;-15.191;-17.604;-17.439;-14.931;-16.205;-16.01;-7.1075;-7.506;-7.6375;-176.69;-183.49;-8.9275;-8.5509;-8.7468;-7.2184;-8.5686;-7.7479;-9.3536;-9.1206;-197.25;-9.8035;-9.89;-9.5518;-206.41;-9.6101;-9.4425;-7.4601;-7.5272;-204.78;-9.902;-207.95;-9.8806;-9.4229;-8.5412;-9.7041;-9.1668;-9.4605;-220.67;-244.28;-237.05;-226.97;-7.9868;-246.72;-257.03;-256.16;-244.72;-251.48;-251.54;-236.06;-254.98;-256.85;-254.35;-156.11;-229.35;-108.74;-246.45;-258.3;-254.62;-255.11;-9.9666;-11.614;-11.779;-7.8472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5472;-6.6914;-6.5333;-6.7448;-6.7864;-7.3188;-7.3527;-7.497;-7.4247;-7.6139;-7.9888;-8.2068;-8.2842;-8.2417;-8.8761;-8.8112;-8.9338;-8.4433;-9.0179;-9.3693;-9.533;-9.5736;-9.5285;-9.4975;-9.6742;-9.6423;-9.444;-9.7163;-9.5285;-10.521;-11.225;-11.451;-15.586;-11.879;-13.981;-13.288;-11.52;-11.214;-15.371;-86.207;-15.741;-17.01;-16.78;-17.606;-121.63;-14.488;-122.17;-13.97;-18.047;-20.376;-17.574;-16.683;-14.132;-17.494;-11.527;-15.908;-20.475;-15.351;-17.622;-17.505;-15.809;-16.497;-16.109;-7.1337;-7.5226;-7.6675;-176.7;-184.2;-8.9562;-8.6163;-8.7468;-7.2239;-8.6107;-7.7651;-9.3536;-9.1474;-197.25;-9.8072;-9.8994;-9.5713;-207.09;-9.6475;-9.4613;-7.4985;-7.568;-206.13;-9.9196;-208.96;-9.9426;-9.4229;-8.5578;-9.7212;-9.7597;-9.5986;-221.72;-245.28;-237.05;-229.39;-8.0185;-249.72;-257.4;-256.94;-247.21;-251.98;-251.66;-240.4;-256.12;-257.26;-256.27;-156.21;-237.04;-110;-247.04;-258.81;-256;-255.11;-10.046;-11.685;-11.779;-7.8561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5653;-6.6928;-6.5486;-6.7481;-6.8036;-7.3188;-7.3713;-7.4974;-7.4312;-7.6139;-7.9888;-8.2157;-8.2889;-8.2545;-8.8807;-8.8112;-8.9703;-8.9571;-9.0605;-9.3838;-9.5449;-9.5769;-9.5368;-9.5229;-9.6798;-9.6423;-9.4709;-9.7172;-9.5285;-10.602;-11.225;-11.482;-15.624;-12.019;-13.981;-13.308;-11.597;-11.256;-15.384;-86.404;-15.741;-17.331;-16.945;-17.759;-121.87;-15.371;-122.56;-13.993;-19.7;-20.401;-17.716;-17.365;-14.134;-17.494;-11.527;-15.928;-20.475;-15.351;-17.656;-17.534;-15.818;-16.497;-16.308;-7.1481;-7.5352;-7.6782;-177.59;-184.27;-8.9934;-8.8223;-8.7468;-7.2373;-8.6906;-7.9338;-9.3869;-9.2732;-197.25;-9.8415;-9.9134;-9.5933;-207.39;-9.6632;-9.4613;-7.4995;-7.5727;-207.2;-9.9368;-209.2;-9.9661;-9.4229;-8.5601;-9.7531;-9.7597;-9.6227;-222.94;-245.28;-238.43;-230.88;-8.047;-251.81;-259.54;-256.94;-248.22;-253.19;-252.15;-242.81;-256.93;-258.4;-256.86;-157.05;-237.36;-112.96;-247.91;-260.21;-256.49;-257.48;-10.142;-11.853;-11.779;-7.8561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5653;-6.6933;-6.5486;-6.7502;-6.8087;-7.3256;-7.372;-7.5002;-7.4318;-7.6139;-7.9983;-8.2204;-8.2955;-8.2677;-8.8874;-8.8404;-8.9782;-9.0151;-9.0605;-9.3948;-9.5504;-9.5813;-9.5401;-9.5229;-9.6798;-9.6424;-9.4775;-9.7252;-9.5619;-10.672;-11.28;-11.512;-15.719;-12.525;-14.018;-13.329;-11.76;-11.978;-15.47;-86.568;-15.856;-17.497;-17.245;-18.972;-122.38;-15.755;-122.56;-14.074;-19.774;-20.582;-18.007;-17.867;-14.178;-17.494;-11.578;-15.982;-20.88;-15.425;-17.669;-17.568;-15.848;-16.825;-16.877;-7.1712;-7.5577;-7.683;-177.59;-184.27;-9.0213;-8.8929;-8.7565;-7.2375;-8.7436;-7.9338;-9.4199;-9.2732;-198.93;-9.8514;-9.9268;-9.6121;-207.5;-9.6959;-9.4732;-7.5168;-7.5975;-207.49;-9.9452;-209.66;-9.9661;-9.4229;-8.5788;-9.7919;-9.7597;-9.8036;-223.78;-245.92;-240.44;-232.98;-8.0841;-253.14;-259.62;-257.43;-248.64;-253.19;-253.48;-245.12;-257.66;-260.2;-257.68;-157.16;-239.23;-118.48;-249.51;-260.56;-258.89;-258.85;-10.166;-11.853;-11.846;-7.8561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5653;-6.6935;-6.5551;-6.757;-6.8167;-7.3285;-7.3819;-7.5016;-7.4342;-7.6139;-8.0492;-8.2288;-8.3038;-8.2788;-8.8908;-8.8783;-9.0231;-9.0538;-9.0794;-9.407;-9.5508;-9.5813;-9.5472;-9.5229;-9.6831;-9.6504;-9.5031;-9.7282;-9.5894;-10.794;-11.302;-11.55;-15.719;-13.365;-14.054;-13.36;-11.811;-13.85;-15.664;-86.785;-15.894;-17.695;-17.378;-19.258;-122.38;-16.325;-122.71;-14.124;-19.959;-20.582;-18.146;-18.278;-14.21;-17.494;-11.588;-16.008;-20.88;-15.501;-17.678;-17.613;-15.907;-16.872;-17.019;-7.188;-7.6121;-7.6933;-178.17;-184.44;-9.0328;-8.8987;-8.7648;-7.2375;-8.8219;-7.9338;-9.4467;-9.3057;-199.83;-9.8586;-9.9275;-9.6508;-207.52;-9.7131;-9.5685;-7.5176;-7.5975;-207.99;-9.9547;-210.85;-10.002;-9.4625;-8.582;-9.8164;-9.9437;-9.8036;-224.74;-246.57;-243.1;-235.87;-8.1385;-253.94;-259.96;-257.43;-250.54;-253.19;-254.06;-247.71;-258.31;-260.22;-258.78;-157.21;-240.89;-131.9;-249.62;-261.02;-260.48;-259.5;-10.258;-11.853;-12.017;-7.861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5666;-6.6939;-6.5614;-6.7581;-6.8279;-7.3357;-7.3819;-7.5029;-7.4492;-7.6195;-8.0571;-8.2382;-8.3251;-8.3004;-8.8944;-8.8989;-9.0295;-9.0904;-9.1107;-9.4183;-9.5589;-9.6002;-9.5506;-9.5229;-9.6836;-9.6531;-9.5137;-9.7361;-9.6071;-10.815;-11.344;-11.595;-15.741;-13.505;-14.106;-13.36;-12.171;-14.351;-15.785;-86.844;-15.918;-17.82;-18.198;-19.429;-122.6;-18.824;-122.9;-14.139;-20.082;-20.745;-19.106;-18.727;-14.302;-17.508;-11.615;-16.008;-20.88;-15.501;-17.696;-17.685;-15.907;-17.362;-19.281;-7.1954;-7.6158;-7.7046;-178.56;-184.74;-9.0601;-8.9395;-8.7926;-7.2577;-8.8973;-7.9972;-9.4467;-9.3652;-200.15;-9.8746;-9.9343;-9.6662;-208.37;-9.7131;-9.5712;-7.5552;-7.6062;-208.77;-9.9723;-210.85;-10.002;-9.5158;-8.5921;-9.8239;-10.254;-9.8528;-225.48;-246.57;-243.97;-237.46;-8.1973;-255.11;-260.46;-259.24;-250.69;-253.76;-255.18;-247.75;-259;-260.39;-259.61;-157.21;-246.04;-151.24;-250.24;-261.44;-260.48;-259.65;-10.439;-11.939;-12.274;-7.8719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5675;-6.6947;-6.5646;-6.7581;-6.8395;-7.3502;-7.3855;-7.5037;-7.4492;-7.6467;-8.0612;-8.2509;-8.3421;-8.3018;-8.8952;-8.9344;-9.0336;-9.1004;-9.1225;-9.4183;-9.5608;-9.6002;-9.5591;-9.5258;-9.6851;-9.6569;-9.5442;-9.738;-9.6437;-10.815;-11.347;-11.613;-15.764;-13.671;-14.132;-13.377;-12.944;-14.852;-16.233;-86.995;-16.053;-17.948;-19.632;-19.487;-122.6;-20.076;-122.95;-14.208;-20.592;-20.745;-20.939;-19.17;-14.412;-17.515;-11.681;-16.038;-20.951;-15.609;-17.719;-17.752;-15.936;-17.839;-20.617;-7.1965;-7.6158;-7.7121;-178.96;-185.14;-9.0683;-8.9732;-8.8225;-7.2814;-8.9235;-8.08;-9.4513;-9.3979;-202.53;-9.8821;-9.9415;-9.6927;-208.62;-9.7415;-9.5712;-7.5624;-7.6223;-209.21;-9.9723;-210.85;-10.007;-9.6177;-8.638;-9.8332;-10.288;-10.028;-225.91;-246.93;-244.32;-240.14;-8.3826;-255.9;-260.68;-259.24;-251.08;-254.16;-255.95;-248.56;-259.6;-260.86;-259.99;-157.67;-246.04;-154.11;-252.4;-262.37;-262.1;-260.45;-10.494;-11.939;-12.376;-7.872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5734;-6.6953;-6.5674;-6.7605;-6.8545;-7.3512;-7.4023;-7.5048;-7.4492;-7.6467;-8.0702;-8.2532;-8.353;-8.3108;-8.8978;-8.9644;-9.0336;-9.107;-9.1246;-9.4198;-9.5652;-9.6079;-9.5656;-9.5401;-9.6885;-9.6722;-9.558;-9.7413;-9.6477;-10.84;-11.386;-11.666;-15.774;-13.743;-14.139;-13.399;-13.005;-15.58;-16.619;-87.075;-16.152;-18.181;-19.708;-19.669;-122.75;-20.076;-123.41;-14.244;-20.818;-20.961;-21.051;-19.324;-14.663;-17.575;-11.709;-16.091;-21.151;-15.675;-17.719;-17.806;-15.963;-18.827;-21.014;-7.1988;-7.6249;-7.721;-179.32;-185.44;-9.0812;-8.9868;-8.8225;-7.2985;-8.9406;-8.093;-9.4621;-9.4239;-203.32;-9.8981;-9.9553;-9.6927;-208.76;-9.802;-9.6584;-7.6041;-7.6341;-209.47;-9.9723;-210.88;-10.02;-9.6226;-8.6528;-9.8412;-10.331;-10.096;-226.63;-247.3;-244.32;-241.99;-8.4872;-256.16;-261.12;-261.02;-252.07;-256.1;-257.29;-249.41;-260.32;-261.28;-260.16;-157.94;-247.37;-155.33;-255.09;-262.37;-262.1;-260.92;-11.614;-12.077;-12.544;-7.8811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5743;-6.6962;-6.57;-6.7663;-6.8679;-7.3552;-7.4085;-7.5062;-7.4556;-7.6494;-8.0714;-8.258;-8.3622;-8.3138;-8.8978;-8.9768;-9.0336;-9.1191;-9.1511;-9.4231;-9.569;-9.6079;-9.572;-9.5478;-9.6897;-9.6722;-9.5833;-9.7435;-9.6526;-10.911;-11.394;-11.666;-15.795;-13.801;-14.158;-13.444;-13.412;-16.251;-16.836;-87.345;-16.314;-18.32;-19.708;-19.847;-122.9;-20.076;-123.6;-14.305;-20.906;-20.993;-21.153;-19.429;-15.081;-17.594;-11.96;-16.155;-21.245;-15.704;-17.724;-17.874;-15.963;-20.126;-21.059;-7.2021;-7.6327;-7.7244;-179.32;-185.8;-9.0869;-9.0299;-8.8225;-7.2985;-8.9593;-8.1144;-9.4697;-9.4327;-204.43;-9.9028;-9.9553;-9.7078;-208.76;-9.8438;-9.7178;-7.6128;-7.6425;-209.66;-9.9723;-212.44;-10.02;-9.76;-8.76;-9.8476;-10.366;-10.125;-226.67;-247.74;-245.42;-242.91;-8.7315;-257.1;-261.34;-261.07;-252.73;-256.1;-258.03;-251.3;-260.9;-261.89;-260.49;-158.21;-247.37;-156.3;-255.65;-262.96;-262.92;-261.72;-11.867;-12.135;-12.625;-7.8811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5756;-6.6962;-6.57;-6.7663;-6.8746;-7.3563;-7.4335;-7.5089;-7.464;-7.6498;-8.0903;-8.2581;-8.3679;-8.3447;-8.8985;-8.9897;-9.0666;-9.1454;-9.1608;-9.4339;-9.5701;-9.6081;-9.5748;-9.5524;-9.691;-9.6743;-9.6307;-9.7443;-9.6558;-10.916;-11.408;-11.689;-15.803;-13.846;-14.183;-13.444;-13.479;-16.812;-17.021;-87.394;-16.333;-18.47;-19.751;-20.195;-123;-20.08;-123.66;-14.378;-20.953;-21.106;-21.245;-19.588;-15.249;-17.65;-12.044;-16.191;-21.4;-15.736;-17.758;-18.023;-15.987;-20.149;-21.292;-7.2151;-7.6327;-7.7275;-179.9;-186.19;-9.1049;-9.0858;-8.8225;-7.3061;-8.9772;-8.16;-9.5037;-9.4509;-204.43;-9.9069;-9.9604;-9.7088;-208.76;-9.8872;-9.7599;-7.6224;-7.6448;-210.37;-9.9723;-212.49;-10.02;-9.76;-8.8014;-9.8741;-10.392;-10.163;-227.48;-248.53;-245.77;-245;-8.7973;-257.1;-261.82;-261.62;-254.57;-256.54;-259.01;-251.32;-260.9;-262.38;-260.74;-158.5;-248.53;-156.3;-256.34;-263.09;-262.92;-262.43;-11.985;-12.135;-12.709;-7.8862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-5.5764;-6.6962;-6.5749;-6.7673;-6.8906;-7.3593;-7.4385;-7.5102;-7.4711;-7.6498;-8.1164;-8.2644;-8.3679;-8.3529;-8.8995;-8.9978;-9.0666;-9.1454;-9.1771;-9.439;-9.5741;-9.6081;-9.578;-9.5619;-9.6912;-9.6743;-9.6457;-9.7502;-9.6586;-10.923;-11.415;-11.7;-15.826;-13.855;-14.21;-13.465;-13.485;-16.829;-17.349;-87.497;-16.371;-18.538;-19.986;-20.195;-123;-20.125;-124.02;-14.697;-21.081;-21.315;-21.427;-19.901;-16.958;-17.682;-12.401;-16.302;-21.459;-15.794;-17.77;-18.226;-16.021;-20.483;-21.425;-7.2169;-7.6464;-7.7326;-180.08;-186.28;-9.1066;-9.0878;-8.843;-7.3569;-9.0033;-8.2319;-9.5037;-9.4634;-204.83;-9.9097;-9.9618;-9.7575;-208.76;-9.8872;-9.7729;-7.6347;-7.6496;-210.92;-9.982;-212.49;-10.022;-9.76;-9.1245;-9.8814;-10.417;-10.222;-227.95;-248.96;-246.84;-245.23;-8.8133;-257.76;-262.06;-262.82;-255.55;-257.24;-260.02;-253.05;-261.6;-262.77;-261.48;-158.84;-251.17;-156.66;-257.47;-263.5;-263.44;-263.01;-12.282;-12.276;-12.717;-7.9114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
